"complete_ds_ubib","authors","title","pid","link","genre_ubib","genre_manual","year","year_ubib","fachbereich_ubib","institut_ubib","institut_short","subject_area","oa_status_bib","oa_status_bib_binary","oa_status_bib_true_false","oa_status_manual","oa_status_manual_binary","oa_status_manual_true_false","oa_status_unpaywall_api","license_bib","license_manual","publisher","journal_name"
"""2078. (Beitrag in einem Buch) Srama, Ralf; Albin, Thomas; Altobellie, Nicolas; Grün, Eberhard; Hillier, Jon K.; Horanyi, Mihaly; Hsu, Sean; Kempf, Sascha; Krüger, Harald; Mocker, Anna; Moragas-Klostermeyer, Georg; Postberg, Frank; Schmidt, Jürgen; Simolka, Jonas; Sommer, Maximilian: Constraints for a Saturn dust environment model based on in-situ data of the CDA instrument / Ralf Srama, Thomas Albin, Nicolas Altobellie, Eberhard Grün, Jon K. Hillier, Mihaly Horanyi, Sean Hsu, Sascha Kempf, Harald Krüger, Anna Mocker, Georg Moragas-Klostermeyer, Frank Postberg, Jürgen Schmidt, Jonas Simolka, Maximilian Sommer.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Gesellschaft mbH, 2020 Abstract  EPSC2020-1012 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung] DOI: 10.5194/epsc2020-1012""",NA,"constraints for a saturn dust environment model based on in-situ data of the cda instrument","10.5194/epsc2020-1012","https://doi.org/10.5194/epsc2020-1012","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""2059. (Beitrag in einem Buch) Walter, Sebastian H. G.; Michael, Greg G.; Gwinner, Klaus; Jaumann, Ralf: Seamless albedo mosaic maps from Mars Express High Resolution Stereo Camera (HRSC) imagery / Sebastian H. G. Walter, Greg G. Michael, Klaus Gwinner, Ralf Jaumann.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Gesellschaft mbH, 2020 Abstract EPSC2020-18 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung] DOI: 10.5194/epsc2020-18""",NA,"seamless albedo mosaic maps from mars express high resolution stereo camera (hrsc) imagery","10.5194/epsc2020-18","https://doi.org/10.5194/epsc2020-18","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""2055. (Beitrag in einem Buch) Eckart, Lisa Maria; Hillier, Jon K.; Postberg, Frank: Relating meteorites to asteroid parent bodies by analysis of ejected dust during low velocity spacecraft flybys / Lisa Maria Eckart, Jon K. Hillier, Frank Postberg.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Publications, 2020 Abstract EPSC2020-577 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung] DOI: 10.5194/epsc2020-577""",NA,"relating meteorites to asteroid parent bodies by analysis of ejected dust during low velocity spacecraft flybys","10.5194/epsc2020-577","https://doi.org/10.5194/epsc2020-577","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""2081. (Beitrag in einem Buch) Dannenmann, Marie; Klenner, Fabian; Hillier, Jonathan Karl; Khawaja, Nozair Ashraf; Zou, Zenghui; Postberg, Frank: Analogue experiments for the detection of microorganisms on Enceladus and Europa / Marie Dannenmann, Fabian Klenner, Jonathan Karl Hillier, Nozair Ashraf Khawaja, Zenghui Zou, Frank Postberg.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Gesellschaft mbH, 2020 Abstract EPSC2020-793 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung] DOI: 10.5194/epsc2020-793""",NA,"analogue experiments for the detection of microorganisms on enceladus and europa","10.5194/epsc2020-793","https://doi.org/10.5194/epsc2020-793","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""2080. (Beitrag in einem Buch) Khawaja, Nozair; Hillier, Jon; Klenner, Fabian; Nölle, Lenz; Postberg, Frank: Comparative study of mass spectrometry techniques relevant to current and future space missions / Nozair Khawaja, Jon Hillier, Fabian Klenner, Lenz Nölle, Frank Postberg.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Gesellschaft mbH, 2020 Abstract EPSC2020-827 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung] DOI: 10.5194/epsc2020-827""",NA,"comparative study of mass spectrometry techniques relevant to current and future space missions","10.5194/epsc2020-827","https://doi.org/10.5194/epsc2020-827","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""2058. (Beitrag in einem Buch) Vulpius, Sara; Noack, Lena; Sohl, Frank; Ortenzi, Gianluigi; Hoffmann, Jörg Elis: Volatile release from intrusive magma bodies of terrestrial planets / Sara Vulpius, Lena Noack, Frank Sohl, Gianluigi Ortenzi, Jörg Elis Hoffmann.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Gesellschaft mbH, 2020 Abstract PSC2020-959 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Geochemie, Hydrogeologie, Mineralogie] DOI: 10.5194/epsc2020-959""",NA,"volatile release from intrusive magma bodies of terrestrial planets","10.5194/epsc2020-959","https://doi.org/10.5194/epsc2020-959","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""2057. (Beitrag in einem Buch) Schmidt, Julia Marleen; Noack, Lena: Mantle evolution in terrestrial planets : partitioning behavior of heat producing elements / Julia Marleen Schmidt, Lena Noack.,  Enthalten in: Europlanet Science Congress (2020 : Online) Europlanet Science Congress 2020 : virtual meeting : 21 September - 9 October 2020 Göttingen: Copernicus Gesellschaft mbH, 2020 Abstract EPSC2020-966 EPSC abstracts ; vol. 14, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Geochemie, Hydrogeologie, Mineralogie] DOI: 10.5194/epsc2020-966""",NA,"mantle evolution in terrestrial planets - partitioning behavior of heat producing elements","10.5194/epsc2020-966","https://doi.org/10.5194/epsc2020-966","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","Copernicus GmbH",NA
"""(Beitrag in einem Buch) Khawaja, Nozair; Klenner, Fabian; Hillier, Jon; Postberg, Frank; Dannenmann, Marie; Zou, Zenghui: Exploring the biogeochemistry of extraterrestrial active ocean worlds / Nozair Khawaja, Fabian Klenner, Jon Hillier, Frank Postberg, Marie Dannenmann, Zenghui Zou.,  Enthalten in: Molecular Origins of Life (Veranstaltung) (2020 : Online) Molecular origins of life : online conference, 8th-10th July 2020 : abstract book : CRC 235 - Emergence of Life conference / scientific organizer: Dieter Braun München, Germany: CRC 235-Emergence of Life Management, Ludwig-Maximilians-Universität München, 2020 Seite 91, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung]""",NA,"exploring the biogeochemistry of extraterrestrial active ocean worlds",NA,"https://www.emergence-of-life.de/past-events/mom-2020_abstract-book.pdf","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","bronze","closed","FALSE","FALSE","no license","no CC license",NA,NA
"""(Beitrag in einem Buch) Sizemore, H. G.; O'Brien, D. P.; Neesemann, Alicia; Crown, D. A.; Berman, D. C.; Buczkowski, D. L.; Scully, J. E. C.: High-resolution geologic mapping of Urvara crater, Ceres : basamap, crater counting, and feature maps / H. G. Sizemore, D. P. O'Brien, Alicia Neesemann, D. A. Crown, D. C. Berman, D. L. Buczkowski, J. E. C. Scully.,  Enthalten in: Annual Meeting of Planetary Geologic Mappers (2020 : Online) 2020 Annual Meeting of Planetary Geologic Mappers : July 23, 2020, virtual / conveners: Peter Mouginis-Mark (University of Hawaii), Alex Patthoff (Planetary Science Institute) Houston, Tex.: Lunar and Planetary Institute, 2020 Abstract 7046 LPI contribution ; no. 2357, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung]""",NA,"high-resolution geologic mapping of urvara crater, ceres: basamap, crater counting, and feature maps",NA,"https://ui.adsabs.harvard.edu/abs/2021lpico2610.7046s/abstract","Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","bronze","closed","FALSE","FALSE","no license","no CC license",NA,NA
"""(Beitrag in einem Buch) Scully, J. E. C.; Schenk, P. M.; Castillo-Rogez, J. C.; Buczkowski, D. L.; Williams, D. A.; Pasckert, J. H.; Duarte, K. D.; Romero, V. N.; Quick, L. C.; Sori, M. M.; Landis, M. E.; Raymond, C. A.; Neesemann, Alicia; Schmidt, B. E.; Sizemore, H. G.; Russel, C. T.: Insights into the varied sources of faculae-forming brines in Ceres' Occator crater, derived from geologic mapping. / J. E. C. Scully, P. M. Schenk, J. C. Castillo-Rogez, D. L. Buczkowski, D. A. Williams, J. H. Pasckert, K. D. Duarte, V. N. Romero, L. C. Quick, M. M. Sori, M. E. Landis, C. A. Raymond, Alicia Neesemann, B. E. Schmidt, H. G. Sizemore, C. T. Russel.,  Enthalten in: Annual Meeting of Planetary Geologic Mappers (2020 : Online) 2020 Annual Meeting of Planetary Geologic Mappers : July 23, 2020, virtual / conveners: Peter Mouginis-Mark (University of Hawaii), Alex Patthoff (Planetary Science Institute) Houston, Tex.: Lunar and Planetary Institute, 2020 Abstract 7016 LPI contribution ; no. 2357, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung]""",NA,"insights into the varied sources of faculae-forming brines in ceres' occator crater, derived from geologic mapping.","20.500.11753/1675",NA,"Beitrag in einem Buch","conference-abstract",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","bronze","closed","FALSE","FALSE","no license","no CC license",NA,NA
"""(Beitrag in einem Buch) Schreiner, B. P.; Neu, D.; Musiol, S.; Balthasar, H.; Dumke, A.; Gross, C.; Michael, G. G.: HRSC on Mars express : imaging for public outreach : global colour Mars view / B. P. Schreiner, D. Neu, S. Musiol, H. Balthasar, A. Dumke, C. Gross, G. G. Michael.,  Enthalten in: Lunar and Planetary Science Conference (51. : 2020 : Woodlands, Tex) Lunar and Planetary Science Conference : March 16-20, 2020, The Woodlands, TX / jointly organized by the Lunar and Planetary Institute (LPI) and NASA Johnson Space Center (JSC) ;  conference co-chairs Louise Prockter, Eileen Stansbery Houston, TX: Lunar and Planetary Institute, 2020 Abstract 2437 (2 Seiten) LPI contribution ; no. 2326, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung]""",NA,"hrsc on mars express: imaging for public outreach: global colour mars view",NA,"https://www.hou.usra.edu/meetings/lpsc2020/pdf/2437.pdf","Beitrag in einem Buch","conference-paper",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","bronze","closed","FALSE","FALSE","no license","no CC license",NA,NA
"""(Beitrag in einem Buch) Del Genio, Anthony D.; Brain, David; Noack, Lena; Schaefer, Laura: The inner solar system's habitability through time / Anthony D. Del Genio, David Brain, Lena Noack, Laura Schaefer.,  Enthalten in: Planetary astrobiology / edited by V.S. Meadows, G.N. Arney, B.E. Schmidt, and D. J. Des Marias Tucson: University of Arizona Press, 2020 Seite 419-448 Space science series, [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Geochemie, Hydrogeologie, Mineralogie]""",NA,"the inner solar system's habitability through time",NA,NA,"Beitrag in einem Buch","book-chapter",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie",NA,"no status","no status","closed","closed","FALSE","FALSE","no license","no CC license",NA,NA
"""1013. (Beitrag in einem Buch) Walter, Sebastian H. G.; Michael, Gregory G.; Gwinner, K.; Jaumann, Ralf: Reduction of Illumination-Induced Topographic Shading Effects on HRSC Image Mosaics of Mars / Sebastian H. G. Walter, Gregory G. Michael, K. Gwinner, Ralf Jaumann.,  Enthalten in: Lunar and Planetary Science Conference (51. : 2020 : Woodlands, Tex) , [FB Geowissenschaften, Institut für Geologische Wissenschaften (WE 1), Fachrichtung Planetologie / Fernerkundung]""",NA,"reduction of illumination-induced topographic shading effects on hrsc image mosaics of mars",NA,"https://www.hou.usra.edu/meetings/lpsc2020/pdf/1919.pdf","Beitrag in einem Buch","conference-paper",2020,2020,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Planetologie / Fernerkundung",NA,"no status","no status","bronze","closed","FALSE","FALSE","no license","no CC license",NA,NA
